
                                      ARENA Simulation Results
                                   Regulo A - License: 7328734345

                                  Summary for Replication 1 of 20

Project: Unnamed Project                                             Run execution date :11/16/2016
Analyst: Rockwell Automation                                         Model revision date:11/16/2016

Replication ended at time      : 120.0 Hours 
Base Time Units: Hours

                                           TALLY VARIABLES

Identifier                                  Average   Half Width  Minimum    Maximum   Observations
___________________________________________________________________________________________________

Match 6.Queue3.NumberInQueue                .26091     (Insuf)    .00000     65.000     .00000    
Batch 19.Queue.NumberInQueue                4.3061     (Insuf)    .00000     64.000     .00000    
Hold 123.Queue.NumberInQueue                1.3621     (Insuf)    .00000     3.0000     3.0000    
Hold 93.Queue.NumberInQueue                 .71564     (Insuf)    .00000     1.0000     1.0000    
Hold 52.Queue.NumberInQueue                 4.1337     (Corr)     .00000     58.000     .00000    

                                             COUNTERS

Identifier                                    Count   Limit
_____________________________________________________________

toneladastotalessacos1                           29  Infinite
toneladastotalessacos2                           33  Infinite
Pedidosatiempo                                   11  Infinite
PedidosTotales                                   18  Infinite
Toneladastotalesgranel                         1420  Infinite

                                             OUTPUTS

Identifier                                   Value
_____________________________________________________________

ton sacos                                   62.000    
Toneladas totales                           1482.0    
Niveldeservicio                             .36667    
Entity 1.NumberIn                           8843.0    
Entity 1.NumberOut                          6000.0    
Entity 2.NumberIn                           .00000    
Entity 2.NumberOut                          .00000    
Mezcladora1.NumberSeized                    287.00    
Mezcladora1.ScheduledUtilization            1.0000    
Mezcladora2.NumberSeized                    280.00    
Mezcladora2.ScheduledUtilization            .99097    
Balanza1.NumberSeized                       259.00    
Balanza1.ScheduledUtilization               1.0000    
balanza2.NumberSeized                       273.00    
balanza2.ScheduledUtilization               .98958    
InspeccionF.NumberSeized                    64.000    
InspeccionF.ScheduledUtilization            .15498    
InspeccionQ.NumberSeized                    64.000    
InspeccionQ.ScheduledUtilization            .46659    
Pellet 16.NumberSeized                      793.00    
Pellet 16.ScheduledUtilization              .54926    
Pellet 17.NumberSeized                      745.00    
Pellet 17.ScheduledUtilization              .89668    
Llenado.NumberSeized                        127.00    
Llenado.ScheduledUtilization                .52524    
Empaque1.NumberSeized                       33.000    
Empaque1.ScheduledUtilization               .45833    
Empaque2.NumberSeized                       29.000    
Empaque2.ScheduledUtilization               .40278    
Molino1.NumberSeized                        150.00    
Molino1.ScheduledUtilization                .10417    
Molino2.NumberSeized                        129.00    
Molino2.ScheduledUtilization                .08958    
Molino3.NumberSeized                        122.00    
Molino3.ScheduledUtilization                .08472    
Pellet 67.NumberSeized                      455.00    
Pellet 67.ScheduledUtilization              .79765    
System.NumberOut                            1804.0    

Beginning replication 13 of 20

                                      ARENA Simulation Results
                                   Regulo A - License: 7328734345

                                  Summary for Replication 13 of 20

Project: Unnamed Project                                             Run execution date :11/16/2016
Analyst: Rockwell Automation                                         Model revision date:11/16/2016

Replication ended at time      : 120.0 Hours 
Base Time Units: Hours

                                           TALLY VARIABLES

Identifier                                  Average   Half Width  Minimum    Maximum   Observations
___________________________________________________________________________________________________

Entity 1.VATime                             .22447     .12785     .00000     53.333       2060    
Entity 1.NVATime                            .00000     .00000     .00000     .00000       2060    
Entity 1.WaitTime                           33.822     24.037     .00000     14753.       2060    
Entity 1.TranTime                           .00000     .00000     .00000     .00000       2060    
Entity 1.OtherTime                          .00000     .00000     .00000     .00000       2060    
Entity 1.TotalTime                          10.106     2.7746     .00000     69.315       2060    
Entity 2.VATime                                 --         --         --         --          0
Entity 2.NVATime                                --         --         --         --          0
Entity 2.WaitTime                               --         --         --         --          0
Entity 2.TranTime                               --         --         --         --          0
Entity 2.OtherTime                              --         --         --         --          0
Entity 2.TotalTime                              --         --         --         --          0
Batch 7.Queue.WaitingTime                   .00000     .00000     .00000     .00000       1302    
Hold 60.Queue.WaitingTime                   6.8652     (Insuf)    .00000     30.986        172    
Hold 151.Queue.WaitingTime                  .00000     (Insuf)    .00000     .00000          1    
Hold 110.Queue.WaitingTime                  7.6648     (Insuf)    1.8703     16.421        150    
Hold 136.Queue.WaitingTime                  16.025     (Insuf)    12.185     19.182         62    
Process 64.Queue.WaitingTime                .39494     (Insuf)    .00000     1.0395          8    
Process 23.Queue.WaitingTime                .14272     (Insuf)    .00000     6.8804        316    
Hold 144.Queue.WaitingTime                  .09097     .06634     .00000     5.9916       2116    
Hold 103.Queue.WaitingTime                  .00000     (Insuf)    .00000     .00000          1    
Batch 22.Queue.WaitingTime                      --         --         --         --          0
Hold 99.Queue.WaitingTime                   .19228     (Insuf)    .00000     .38456          2    
Hold 32.Queue.WaitingTime                   .00000     (Insuf)    .00000     .00000          1    
Hold 58.Queue.WaitingTime                   10.687     (Insuf)    .00000     23.230        110    
Hold 149.Queue.WaitingTime                  .00000     (Insuf)    .00000     .00000          1    
Hold 108.Queue.WaitingTime                  15.685     (Insuf)    15.685     15.685          1    
Process 77.Queue.WaitingTime                10.224     (Insuf)    .00000     25.916         39    
Process 36.Queue.WaitingTime                .02312     (Insuf)    .00000     .52142         75    
Batch 27.Queue.WaitingTime                  4.4783     (Insuf)    .00000     8.7500        212    
Hold 40.Queue.WaitingTime                   1.6622     (Insuf)    .08333     3.5000        189    
Hold 157.Queue.WaitingTime                  .00000     (Insuf)    .00000     .00000          1    
Hold 116.Queue.WaitingTime                  .19898     (Insuf)    .00000     5.0474         64    
Hold 86.Queue.WaitingTime                   .16014     (Insuf)    .00000     6.4592        280    
Hold 94.Queue.WaitingTime                   .38477     (Insuf)    .04771     3.5399         15    
Hold 53.Queue.WaitingTime                   .12915     (Insuf)    .00000     18.709        273    
Hold 61.Queue.WaitingTime                   34.797     (Insuf)    1.2152     45.857         37    
Hold 152.Queue.WaitingTime                      --         --         --         --          0
Hold 111.Queue.WaitingTime                  9.6844     (Insuf)    .36011     15.881        101    
Hold 137.Queue.WaitingTime                  41.561     (Insuf)    41.371     41.788         10    
Process 65.Queue.WaitingTime                .00000     (Insuf)    .00000     .00000          7    
Process 24.Queue.WaitingTime                24.951     (Insuf)    .00000     53.840        281    
Batch 30.Queue.WaitingTime                      --         --         --         --          0
Hold 160.Queue.WaitingTime                  .00000     (Insuf)    .00000     .00000         42    
Hold 25.Queue.WaitingTime                   .11858     (Corr)     .08317     .16650        320    
Hold 165.Queue.WaitingTime                  21.166     (Insuf)    21.166     21.166          1    
Hold 124.Queue.WaitingTime                  .02898     .04544     .00000     3.4464        327    
Hold 109.Queue.WaitingTime                  50.494     (Insuf)    50.494     50.494          1    
Process 37.Queue.WaitingTime                7.0334     (Insuf)    .00000     14.218         75    
Batch 28.Queue.WaitingTime                  .71359     (Insuf)    .00000     1.7500         42    
Hold 38.Queue.WaitingTime                   .12639     (Corr)     .08317     .16650        374    
Process 60.Queue.WaitingTime                .58250     (Insuf)    .00000     1.2987          8    
Hold 140.Queue.WaitingTime                  9.1470     (Insuf)    .38456     17.802        110    
Match 7.Queue1.WaitingTime                  .66350     (Corr)     .00000     3.3335        434    
Match 7.Queue2.WaitingTime                  .71232     (Corr)     .00000     3.3333        434    
Match 7.Queue3.WaitingTime                  .04853     (Corr)     .00000     .16650        434    
Hold 54.Queue.WaitingTime                   .04171     (Insuf)    9.9920E-16 .08333          4    
Hold 145.Queue.WaitingTime                  .00000     (Insuf)    .00000     .00000          2    
Hold 104.Queue.WaitingTime                      --         --         --         --          0
Process 32.Queue.WaitingTime                1.2158     .62566     .00000     6.2693        899    
Batch 23.Queue.WaitingTime                      --         --         --         --          0
Hold 62.Queue.WaitingTime                   9.1633     (Insuf)    .04315     19.605        154    
Hold 153.Queue.WaitingTime                      --         --         --         --          0
Hold 112.Queue.WaitingTime                  43.581     (Insuf)    43.107     44.190         34    
Hold 59.Queue.WaitingTime                   7.4640     (Insuf)    .00000     21.230        192    
Process 81.Queue.WaitingTime                2.2442     (Insuf)    .00000     7.2434         67    
Process 66.Queue.WaitingTime                .38369     (Insuf)    .00000     .83208          8    
Process 25.Queue.WaitingTime                .16653     (Insuf)    .00000     6.4592        279    
